test_1,test_2,result,start,stop,time_index,battery_current,field,measurement,host,name,slave_id,type
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:16:00Z,703.5,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:18:00Z,703.5,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:20:00Z,703.5,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:22:00Z,703.5,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:24:00Z,703.5,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:26:00Z,703.5,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:28:00Z,703.5,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:30:00Z,703.5,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:32:00Z,703.5,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:34:00Z,703.5,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:36:00Z,703.5,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:38:00Z,703.5,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:40:00Z,703.5166666666668,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:42:00Z,703.6166666666667,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:44:00Z,703.7000000000002,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:46:00Z,703.9666666666667,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:48:00Z,703.7833333333333,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:50:00Z,704.2666666666668,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:52:00Z,704.7500000000001,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:54:00Z,704.5333333333333,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:56:00Z,705.3166666666667,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T17:58:00Z,705.0166666666668,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,9,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T18:00:00Z,705.3333333333334,battery voltage,modbus,freqcon,MB202_DC02_01,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:02:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:04:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:06:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:08:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:10:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:12:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:14:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:16:00Z,0.16666666666666666,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:18:00Z,3,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:20:00Z,4,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:22:00Z,5,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:24:00Z,4.666666666666667,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:26:00Z,3.5,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:28:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:30:00Z,-126.5,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:32:00Z,-139.16666666666666,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:34:00Z,-139.16666666666666,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:36:00Z,-138.5,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:38:00Z,-138,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:40:00Z,-138,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:42:00Z,-138,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:44:00Z,-138,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:46:00Z,-138,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:48:00Z,-137.66666666666666,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:50:00Z,-137.33333333333334,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:52:00Z,-137,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:54:00Z,-136.83333333333334,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:56:00Z,-137,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T06:58:00Z,-136.5,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:00:00Z,-136,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:02:00Z,-136.16666666666666,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:04:00Z,-136,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:06:00Z,-136,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:08:00Z,-135.66666666666666,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:10:00Z,-135.16666666666666,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:12:00Z,-135.16666666666666,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:14:00Z,-135.5,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:16:00Z,-135.16666666666666,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:18:00Z,-135,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:20:00Z,-135,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:22:00Z,-135,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:24:00Z,-134.83333333333334,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:26:00Z,-134.33333333333334,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:28:00Z,-134.16666666666666,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:30:00Z,-134,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:32:00Z,-134,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:34:00Z,-133.83333333333334,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:36:00Z,-133.33333333333334,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:38:00Z,-133,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:40:00Z,-133,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:42:00Z,-132.66666666666666,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:44:00Z,-132,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:46:00Z,-132,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:48:00Z,-131.5,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:50:00Z,-131,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:52:00Z,-131,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:54:00Z,-131,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:56:00Z,-130.83333333333334,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T07:58:00Z,-130.16666666666666,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:00:00Z,-129.83333333333334,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:02:00Z,-129,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:04:00Z,-128.83333333333334,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:06:00Z,-128.33333333333334,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:08:00Z,-128,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:10:00Z,-127.16666666666667,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:12:00Z,-127.66666666666667,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:14:00Z,-128.5,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:16:00Z,-129,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:18:00Z,-128.16666666666666,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:20:00Z,-126,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:22:00Z,-123.66666666666667,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:24:00Z,-70.83333333333333,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:26:00Z,-51.166666666666664,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:28:00Z,-35,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:30:00Z,-0.16666666666666666,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:32:00Z,6.333333333333333,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:34:00Z,76.83333333333333,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:36:00Z,120,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:38:00Z,116.5,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:40:00Z,118.5,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:42:00Z,121,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:44:00Z,121,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:46:00Z,121,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:48:00Z,120.5,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:50:00Z,119.66666666666667,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:52:00Z,38.333333333333336,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:54:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:56:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T08:58:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:00:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:02:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:04:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:06:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:08:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:10:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:12:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:14:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:16:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:18:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:20:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:22:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:24:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:26:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:28:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:30:00Z,-56.833333333333336,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:32:00Z,-56.833333333333336,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:34:00Z,-57,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:36:00Z,-56.166666666666664,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:38:00Z,-55.5,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:40:00Z,-55,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:42:00Z,-55.833333333333336,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:44:00Z,-76.83333333333333,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:46:00Z,-77,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:48:00Z,-77.16666666666667,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:50:00Z,-78,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:52:00Z,-40.333333333333336,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:54:00Z,-1.1666666666666667,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:56:00Z,-1,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T09:58:00Z,-0.6666666666666666,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:00:00Z,-0.16666666666666666,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:02:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:04:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:06:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:08:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:10:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:12:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:14:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:16:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:18:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:20:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:22:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:24:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:26:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:28:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:30:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:32:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:34:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:36:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:38:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:40:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T10:42:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T11:04:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
,,10,2023-05-25T06:00:00Z,2023-05-25T18:00:00Z,2023-05-25T11:06:00Z,0,battery current,modbus,freqcon,MB203_DC02_02,2,holding_register
